geoid,geoid20,year,denom_total_pop,tothomeless_count,totshelt_count,totunshelt_count
1400000US06037199001,6037199001,2022,2083,37,0,37
1400000US06037199002,6037199002,2022,2714,195,0,195
1400000US06037199110,6037199110,2022,2776,16,0,16
1400000US06037199120,6037199120,2022,4023,89,0,89
1400000US06037199201,6037199201,2022,3686,28,22,6
1400000US06037199202,6037199202,2022,2807,16,0,16
1400000US06037199300,6037199300,2022,4288,42,0,42
1400000US06037199400,6037199400,2022,4962,28,0,28
1400000US06037199700,6037199700,2022,2940,92,0,92
1400000US06037199801,6037199801,2022,3740,2,0,2
1400000US06037199802,6037199802,2022,2207,1,0,1
1400000US06037199900,6037199900,2022,2540,83,0,83
1400000US06037201110,6037201110,2022,2331,7,0,7
1400000US06037201120,6037201120,2022,4085,63,32,31
1400000US06037201200,6037201200,2022,2791,4,0,4
1400000US06037201301,6037201301,2022,3650,18,0,18
1400000US06037201302,6037201302,2022,3882,0,0,0
1400000US06037201401,6037201401,2022,4458,22,0,22
1400000US06037201402,6037201402,2022,4464,2,0,2
1400000US06037201501,6037201501,2022,5360,45,38,7
1400000US06037201503,6037201503,2022,3184,3,0,3
1400000US06037201504,6037201504,2022,2061,12,0,12
1400000US06037201601,6037201601,2022,2401,5,0,5
1400000US06037201602,6037201602,2022,2936,2,0,2
1400000US06037201700,6037201700,2022,5029,30,0,30
1400000US06037203100,6037203100,2022,4576,15,0,15
1400000US06037203200,6037203200,2022,5339,18,0,18
1400000US06037203300,6037203300,2022,1863,124,18,106
1400000US06037203500,6037203500,2022,3048,19,0,19
1400000US06037203601,6037203601,2022,2694,5,4,1
1400000US06037203602,6037203602,2022,1844,4,3,1
1400000US06037203710,6037203710,2022,3516,1,0,1
1400000US06037203720,6037203720,2022,3882,6,0,6
1400000US06037203800,6037203800,2022,4637,22,0,22
1400000US06037203900,6037203900,2022,3181,65,0,65
1400000US06037204110,6037204110,2022,3372,44,0,44
1400000US06037204120,6037204120,2022,2638,0,0,0
1400000US06037204200,6037204200,2022,3459,7,0,7
1400000US06037204300,6037204300,2022,5357,21,0,21
1400000US06037204410,6037204410,2022,2633,252,0,252
1400000US06037204420,6037204420,2022,3088,71,71,0
1400000US06037204600,6037204600,2022,4092,28,0,28
1400000US06037204700,6037204700,2022,5224,46,0,46
1400000US06037204810,6037204810,2022,4947,35,0,35
1400000US06037204820,6037204820,2022,2242,0,0,0
1400000US06037204910,6037204910,2022,3162,7,0,7
1400000US06037204920,6037204920,2022,2535,232,0,232
1400000US06037205110,6037205110,2022,3478,5,0,5
1400000US06037205120,6037205120,2022,3641,233,0,233
1400000US06037206010,6037206010,2022,3864,45,0,45
1400000US06037206020,6037206020,2022,10614,292,158,134
1400000US06037206050,6037206050,2022,2194,138,0,138
1400000US06037206051,6037206051,2022,1197,206,0,206
1400000US06037206052,6037206052,2022,3065,51,0,51
1400000US06037206053,6037206053,2022,2973,37,34,3
1400000US06037206054,6037206054,2022,2397,26,24,2
1400000US06037206201,6037206201,2022,2134,296,117,179
1400000US06037206202,6037206202,2022,1839,558,220,338
1400000US06037206301,6037206301,2022,1819,616,297,319
1400000US06037206302,6037206302,2022,1822,211,102,109
1400000US06037206303,6037206303,2022,2430,1979,953,1025
1400000US06037207101,6037207101,2022,4054,43,0,43
1400000US06037207102,6037207102,2022,3103,82,25,57
1400000US06037207103,6037207103,2022,2055,13,0,13
1400000US06037207303,6037207303,2022,2242,237,0,237
1400000US06037207304,6037207304,2022,2101,67,0,67
1400000US06037207305,6037207305,2022,717,272,0,272
1400000US06037207306,6037207306,2022,1978,91,0,91
1400000US06037207307,6037207307,2022,1461,28,0,28
1400000US06037207308,6037207308,2022,1288,26,0,26
1400000US06037207400,6037207400,2022,2122,162,25,137
1400000US06037207501,6037207501,2022,2022,17,0,17
1400000US06037207502,6037207502,2022,3317,37,0,37
1400000US06037207711,6037207711,2022,1881,135,23,112
1400000US06037207712,6037207712,2022,3947,79,14,66
1400000US06037207901,6037207901,2022,2991,22,0,22
1400000US06037207902,6037207902,2022,6236,75,0,75
1400000US06037208001,6037208001,2022,2248,48,8,40
1400000US06037208002,6037208002,2022,4545,33,5,28
1400000US06037208301,6037208301,2022,2068,8,0,8
1400000US06037208302,6037208302,2022,5007,121,95,26
1400000US06037208401,6037208401,2022,4217,27,0,27
1400000US06037208402,6037208402,2022,2856,27,0,27
1400000US06037208501,6037208501,2022,2590,18,0,18
1400000US06037208502,6037208502,2022,3993,52,41,11
1400000US06037208610,6037208610,2022,4382,114,102,12
1400000US06037208620,6037208620,2022,4010,9,0,9
1400000US06037208710,6037208710,2022,4846,5,0,5
1400000US06037208720,6037208720,2022,3602,24,0,24
1400000US06037208801,6037208801,2022,3198,87,0,87
1400000US06037208802,6037208802,2022,2864,111,83,28
1400000US06037208902,6037208902,2022,2529,106,0,106
1400000US06037208903,6037208903,2022,3758,102,31,71
1400000US06037208904,6037208904,2022,4197,104,0,104
1400000US06037209103,6037209103,2022,3797,3,0,3
1400000US06037209104,6037209104,2022,2489,111,100,11
1400000US06037209105,6037209105,2022,3496,5,0,5
1400000US06037209106,6037209106,2022,2382,15,0,15
1400000US06037209201,6037209201,2022,3036,17,0,17
1400000US06037209202,6037209202,2022,1621,25,0,25
1400000US06037209300,6037209300,2022,4619,75,0,75
1400000US06037209401,6037209401,2022,3956,77,0,77
1400000US06037209402,6037209402,2022,4062,68,0,68
1400000US06037209403,6037209403,2022,4420,65,42,23
1400000US06037209510,6037209510,2022,2946,55,0,55
1400000US06037209520,6037209520,2022,2678,118,0,118
1400000US06037209810,6037209810,2022,2646,11,6,5
1400000US06037209820,6037209820,2022,2741,18,14,4
1400000US06037210010,6037210010,2022,3336,112,24,88
1400000US06037211000,6037211000,2022,5204,16,2,14
1400000US06037211121,6037211121,2022,2228,41,22,19
1400000US06037211122,6037211122,2022,2750,63,0,63
1400000US06037211123,6037211123,2022,1513,27,11,16
1400000US06037211124,6037211124,2022,4292,63,25,38
1400000US06037211201,6037211201,2022,2602,3,0,3
1400000US06037211202,6037211202,2022,2334,0,0,0
1400000US06037211310,6037211310,2022,3507,14,0,14
1400000US06037211320,6037211320,2022,3399,3,0,3
1400000US06037211410,6037211410,2022,3017,5,0,5
1400000US06037211420,6037211420,2022,3451,13,0,13
1400000US06037211500,6037211500,2022,4069,0,0,0
1400000US06037211701,6037211701,2022,2563,6,0,6
1400000US06037211703,6037211703,2022,4589,8,0,8
1400000US06037211704,6037211704,2022,2704,4,0,4
1400000US06037211802,6037211802,2022,4457,17,0,17
1400000US06037211803,6037211803,2022,3326,0,0,0
1400000US06037211804,6037211804,2022,3113,14,0,14
1400000US06037211910,6037211910,2022,4075,7,0,7
1400000US06037211921,6037211921,2022,2261,1,0,1
1400000US06037211922,6037211922,2022,3674,4,0,4
1400000US06037212101,6037212101,2022,2694,32,0,32
1400000US06037212102,6037212102,2022,2574,20,0,20
1400000US06037212202,6037212202,2022,3258,10,0,10
1400000US06037212203,6037212203,2022,2577,13,0,13
1400000US06037212204,6037212204,2022,2948,38,0,38
1400000US06037212303,6037212303,2022,3941,1,0,1
1400000US06037212304,6037212304,2022,1602,26,0,26
1400000US06037212305,6037212305,2022,2781,9,0,9
1400000US06037212306,6037212306,2022,3086,16,0,16
1400000US06037212410,6037212410,2022,4134,17,17,0
1400000US06037212420,6037212420,2022,3226,1,0,1
1400000US06037212501,6037212501,2022,1864,0,0,0
1400000US06037212502,6037212502,2022,2785,35,0,35
1400000US06037212610,6037212610,2022,4046,2,0,2
1400000US06037212620,6037212620,2022,3994,6,0,6
1400000US06037212701,6037212701,2022,2203,4,0,4
1400000US06037212702,6037212702,2022,3591,4,0,4
1400000US06037212800,6037212800,2022,3377,2,0,2
1400000US06037212900,6037212900,2022,3945,2,0,2
1400000US06037213100,6037213100,2022,2922,26,0,26
1400000US06037213201,6037213201,2022,4018,26,0,26
1400000US06037213202,6037213202,2022,3818,2,0,2
1400000US06037213310,6037213310,2022,2536,19,0,19
1400000US06037213320,6037213320,2022,2456,45,0,45
1400000US06037213401,6037213401,2022,4630,13,0,13
1400000US06037213402,6037213402,2022,4712,54,0,54
1400000US06037214000,6037214000,2022,3953,21,0,21
1400000US06037214100,6037214100,2022,3532,7,0,7
1400000US06037214400,6037214400,2022,3065,3,0,3
1400000US06037214501,6037214501,2022,3609,9,0,9
1400000US06037214503,6037214503,2022,3273,0,0,0
1400000US06037214504,6037214504,2022,3647,1,0,1
1400000US06037214505,6037214505,2022,1258,1,0,1
1400000US06037214600,6037214600,2022,2273,26,0,26
1400000US06037214700,6037214700,2022,2307,2,0,2
1400000US06037214800,6037214800,2022,2653,45,0,45
1400000US06037214902,6037214902,2022,2391,14,0,14
1400000US06037214903,6037214903,2022,1522,1,0,1
1400000US06037214904,6037214904,2022,1340,2,0,2
1400000US06037215101,6037215101,2022,2845,16,0,16
1400000US06037215102,6037215102,2022,3110,23,0,23
1400000US06037216100,6037216100,2022,2003,0,0,0
1400000US06037216201,6037216201,2022,2386,13,8,5
1400000US06037216202,6037216202,2022,2564,14,9,5
1400000US06037216301,6037216301,2022,1519,4,0,4
1400000US06037216302,6037216302,2022,3009,4,0,4
1400000US06037216401,6037216401,2022,3621,0,0,0
1400000US06037216402,6037216402,2022,2621,2,0,2
1400000US06037216700,6037216700,2022,3322,16,0,16
1400000US06037216800,6037216800,2022,3175,3,0,3
1400000US06037216901,6037216901,2022,2624,1,0,1
1400000US06037216902,6037216902,2022,2145,1,0,1
1400000US06037217001,6037217001,2022,2749,2,0,2
1400000US06037217002,6037217002,2022,4514,74,60,14
1400000US06037217101,6037217101,2022,2820,6,0,6
1400000US06037217102,6037217102,2022,2799,7,0,7
1400000US06037217200,6037217200,2022,3839,56,0,56
1400000US06037218110,6037218110,2022,3562,16,0,16
1400000US06037218120,6037218120,2022,3749,31,0,31
1400000US06037218210,6037218210,2022,3660,7,5,2
1400000US06037218220,6037218220,2022,3848,1,0,1
1400000US06037218300,6037218300,2022,5863,36,19,17
1400000US06037218400,6037218400,2022,4433,4,0,4
1400000US06037218500,6037218500,2022,2679,80,71,9
1400000US06037218600,6037218600,2022,2964,3,0,3
1400000US06037218701,6037218701,2022,2117,16,13,3
1400000US06037218702,6037218702,2022,2333,81,16,65
1400000US06037218800,6037218800,2022,2591,11,0,11
1400000US06037218900,6037218900,2022,5683,7,0,7
1400000US06037219010,6037219010,2022,3042,8,0,8
1400000US06037219020,6037219020,2022,5221,29,13,16
1400000US06037219300,6037219300,2022,3826,5,0,5
1400000US06037219500,6037219500,2022,1930,4,0,4
1400000US06037219700,6037219700,2022,4473,68,17,51
1400000US06037219800,6037219800,2022,3000,10,0,10
1400000US06037219901,6037219901,2022,4693,49,0,49
1400000US06037219902,6037219902,2022,3307,28,0,28
1400000US06037220000,6037220000,2022,4472,64,0,64
1400000US06037220100,6037220100,2022,2508,9,0,9
1400000US06037221110,6037221110,2022,3539,5,0,5
1400000US06037221120,6037221120,2022,3038,19,0,19
1400000US06037221210,6037221210,2022,3278,34,0,34
1400000US06037221220,6037221220,2022,3126,52,0,52
1400000US06037221302,6037221302,2022,3932,22,5,17
1400000US06037221303,6037221303,2022,2448,11,0,11
1400000US06037221304,6037221304,2022,3849,2,0,2
1400000US06037221401,6037221401,2022,3233,15,0,15
1400000US06037221402,6037221402,2022,2941,52,0,52
1400000US06037221500,6037221500,2022,3542,28,0,28
1400000US06037221601,6037221601,2022,3008,105,0,105
1400000US06037221602,6037221602,2022,2649,10,0,10
1400000US06037221710,6037221710,2022,2878,16,0,16
1400000US06037221810,6037221810,2022,2744,8,0,8
1400000US06037221820,6037221820,2022,2298,2,0,2
1400000US06037221900,6037221900,2022,3839,0,0,0
1400000US06037222001,6037222001,2022,2957,0,0,0
1400000US06037222002,6037222002,2022,5094,32,24,8
1400000US06037222100,6037222100,2022,4264,11,0,11
1400000US06037222200,6037222200,2022,4058,14,0,14
1400000US06037222500,6037222500,2022,4893,16,0,16
1400000US06037222600,6037222600,2022,5525,3,0,3
1400000US06037222700,6037222700,2022,3776,4,0,4
1400000US06037224010,6037224010,2022,2933,117,0,117
1400000US06037224020,6037224020,2022,2652,310,82,228
1400000US06037224200,6037224200,2022,2403,37,9,28
1400000US06037224310,6037224310,2022,2164,23,18,5
1400000US06037224320,6037224320,2022,3144,10,0,10
1400000US06037224410,6037224410,2022,2990,21,0,21
1400000US06037224420,6037224420,2022,2634,0,0,0
1400000US06037224600,6037224600,2022,3512,209,60,149
1400000US06037224701,6037224701,2022,2778,23,9,14
1400000US06037224702,6037224702,2022,2925,38,15,23
1400000US06037226001,6037226001,2022,2261,215,0,215
1400000US06037226002,6037226002,2022,1912,879,0,879
1400000US06037226410,6037226410,2022,3588,14,0,14
1400000US06037226420,6037226420,2022,5488,7,0,7
1400000US06037226701,6037226701,2022,3115,21,0,21
1400000US06037226702,6037226702,2022,4342,23,0,23
1400000US06037227010,6037227010,2022,5104,88,0,88
1400000US06037227020,6037227020,2022,3798,10,0,10
1400000US06037228100,6037228100,2022,5785,32,0,32
1400000US06037228210,6037228210,2022,4398,25,0,25
1400000US06037228220,6037228220,2022,4792,67,0,67
1400000US06037228310,6037228310,2022,4493,82,0,82
1400000US06037228320,6037228320,2022,3230,2,0,2
1400000US06037228410,6037228410,2022,3388,14,0,14
1400000US06037228420,6037228420,2022,3155,16,0,16
1400000US06037228500,6037228500,2022,4818,33,33,0
1400000US06037228600,6037228600,2022,5226,118,2,116
1400000US06037228710,6037228710,2022,4141,40,20,20
1400000US06037228720,6037228720,2022,5000,29,0,29
1400000US06037228800,6037228800,2022,5436,66,0,66
1400000US06037228900,6037228900,2022,3074,90,0,90
1400000US06037229100,6037229100,2022,4828,50,0,50
1400000US06037229200,6037229200,2022,4726,22,13,9
1400000US06037229300,6037229300,2022,5702,20,0,20
1400000US06037229410,6037229410,2022,3952,73,0,73
1400000US06037229420,6037229420,2022,4249,49,0,49
1400000US06037231100,6037231100,2022,3590,212,33,179
1400000US06037231210,6037231210,2022,4348,15,8,7
1400000US06037231220,6037231220,2022,4727,19,0,19
1400000US06037231301,6037231301,2022,2593,12,0,12
1400000US06037231302,6037231302,2022,3265,23,0,23
1400000US06037231400,6037231400,2022,4950,0,0,0
1400000US06037231500,6037231500,2022,5154,14,0,14
1400000US06037231601,6037231601,2022,2394,8,8,0
1400000US06037231602,6037231602,2022,2029,8,8,0
1400000US06037231603,6037231603,2022,2868,8,8,0
1400000US06037231710,6037231710,2022,4163,138,23,115
1400000US06037231720,6037231720,2022,5295,85,0,85
1400000US06037231800,6037231800,2022,5402,33,20,13
1400000US06037231901,6037231901,2022,3259,20,6,14
1400000US06037231902,6037231902,2022,3097,27,9,18
1400000US06037232110,6037232110,2022,3180,63,51,12
1400000US06037232120,6037232120,2022,5305,43,17,26
1400000US06037232200,6037232200,2022,3727,9,1,8
1400000US06037232300,6037232300,2022,5213,16,13,3
1400000US06037232401,6037232401,2022,3673,59,35,24
1400000US06037232402,6037232402,2022,3061,56,33,23
1400000US06037232500,6037232500,2022,4895,179,150,29
1400000US06037232601,6037232601,2022,1935,5,0,5
1400000US06037232602,6037232602,2022,5251,11,0,11
1400000US06037232701,6037232701,2022,2537,28,26,2
1400000US06037232702,6037232702,2022,4332,45,42,3
1400000US06037232800,6037232800,2022,4436,54,0,54
1400000US06037234001,6037234001,2022,2342,13,8,4
1400000US06037234002,6037234002,2022,3093,10,7,4
1400000US06037234200,6037234200,2022,2487,30,0,30
1400000US06037234301,6037234301,2022,1749,17,0,17
1400000US06037234302,6037234302,2022,2181,12,0,12
1400000US06037234501,6037234501,2022,2957,4,0,4
1400000US06037234502,6037234502,2022,2706,11,0,11
1400000US06037234600,6037234600,2022,4875,78,46,32
1400000US06037234700,6037234700,2022,3721,3,0,3
1400000US06037234800,6037234800,2022,3489,3,0,3
1400000US06037234901,6037234901,2022,3203,48,0,48
1400000US06037234902,6037234902,2022,4278,17,0,17
1400000US06037235100,6037235100,2022,4174,1,0,1
1400000US06037235201,6037235201,2022,2754,0,0,0
1400000US06037235202,6037235202,2022,3945,8,0,8
1400000US06037236001,6037236001,2022,4150,56,0,56
1400000US06037236101,6037236101,2022,2722,26,0,26
1400000US06037236102,6037236102,2022,3607,21,0,21
1400000US06037236203,6037236203,2022,3550,0,0,0
1400000US06037236204,6037236204,2022,3095,35,0,35
1400000US06037236205,6037236205,2022,2846,9,0,9
1400000US06037236206,6037236206,2022,2696,16,0,16
1400000US06037236400,6037236400,2022,4346,2,0,2
1400000US06037237101,6037237101,2022,4130,22,22,0
1400000US06037237102,6037237102,2022,4045,7,0,7
1400000US06037237201,6037237201,2022,4088,82,80,2
1400000US06037237202,6037237202,2022,4652,247,34,213
1400000US06037237300,6037237300,2022,5650,0,0,0
1400000US06037237401,6037237401,2022,4143,27,27,0
1400000US06037237402,6037237402,2022,3639,8,0,8
1400000US06037237500,6037237500,2022,2987,43,26,17
1400000US06037237600,6037237600,2022,4021,0,0,0
1400000US06037237710,6037237710,2022,4749,26,0,26
1400000US06037237720,6037237720,2022,3779,22,0,22
1400000US06037237800,6037237800,2022,3980,2,0,2
1400000US06037237900,6037237900,2022,4473,11,0,11
1400000US06037238000,6037238000,2022,6169,40,0,40
1400000US06037238100,6037238100,2022,5330,35,24,11
1400000US06037238200,6037238200,2022,5494,966,927,39
1400000US06037238310,6037238310,2022,5207,18,0,18
1400000US06037238320,6037238320,2022,3403,30,0,30
1400000US06037238400,6037238400,2022,4311,44,0,44
1400000US06037239201,6037239201,2022,3663,37,0,37
1400000US06037239202,6037239202,2022,6570,109,0,109
1400000US06037239310,6037239310,2022,4234,76,0,76
1400000US06037239320,6037239320,2022,3194,5,0,5
1400000US06037239330,6037239330,2022,3100,322,0,322
1400000US06037239501,6037239501,2022,3647,34,0,34
1400000US06037239502,6037239502,2022,3978,39,35,4
1400000US06037239601,6037239601,2022,3665,38,12,26
1400000US06037239602,6037239602,2022,4022,17,0,17
1400000US06037239701,6037239701,2022,4770,49,17,32
1400000US06037239702,6037239702,2022,4735,258,39,219
1400000US06037239801,6037239801,2022,3954,98,21,77
1400000US06037239802,6037239802,2022,5660,47,9,38
1400000US06037240010,6037240010,2022,4152,0,0,0
1400000US06037240020,6037240020,2022,5457,141,134,7
1400000US06037240200,6037240200,2022,6246,144,84,60
1400000US06037240301,6037240301,2022,3031,21,17,4
1400000US06037240302,6037240302,2022,2917,16,13,3
1400000US06037240401,6037240401,2022,6032,29,15,14
1400000US06037240402,6037240402,2022,3792,17,0,17
1400000US06037240500,6037240500,2022,6784,83,52,31
1400000US06037240600,6037240600,2022,5434,0,0,0
1400000US06037240700,6037240700,2022,6640,16,0,16
1400000US06037240800,6037240800,2022,4494,100,78,22
1400000US06037240901,6037240901,2022,3199,12,0,12
1400000US06037240902,6037240902,2022,3834,26,0,26
